sep=,
NPC_ID,Day,Hour,Minute,DA,5HT,NA,VIT,Hunger,Energy,Social,Safety,Emotion,Drive,DNA_O,DNA_C,DNA_E,DNA_A,DNA_N,DNA_UAI,DNA_COL
0,9,16,5,0.525,0.523,0.443,1.000,0.029,0.710,0.449,0.642,Serenity,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,16,11,0.520,0.570,0.272,1.000,0.041,0.706,0.467,0.624,Serenity,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,16,17,0.515,0.618,0.185,1.000,0.053,0.702,0.481,0.611,Joy,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,16,23,0.512,0.652,0.158,1.000,0.065,0.698,0.484,0.612,Joy,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,16,29,0.511,0.652,0.175,1.000,0.077,0.694,0.487,0.614,Joy,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,16,35,0.511,0.643,0.201,1.000,0.089,0.690,0.499,0.603,Joy,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,16,41,0.510,0.635,0.225,1.000,0.101,0.686,0.517,0.585,Joy,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,16,47,0.510,0.628,0.247,1.000,0.113,0.682,0.533,0.569,Joy,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,16,53,0.510,0.621,0.267,1.000,0.125,0.678,0.532,0.577,Joy,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,16,59,0.510,0.615,0.286,1.000,0.136,0.674,0.533,0.581,Serenity,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,17,5,0.510,0.610,0.303,1.000,0.148,0.670,0.532,0.588,Serenity,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,17,11,0.488,0.585,0.375,1.000,0.160,0.666,0.547,0.574,Acceptance,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,17,17,0.451,0.543,0.491,1.000,0.172,0.662,0.565,0.555,Acceptance,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,17,23,0.428,0.514,0.574,1.000,0.184,0.658,0.575,0.547,Boredom,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,17,29,0.419,0.501,0.608,1.000,0.196,0.654,0.574,0.555,Boredom,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,17,35,0.422,0.501,0.603,1.000,0.208,0.650,0.572,0.562,Boredom,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,17,41,0.424,0.501,0.599,1.000,0.220,0.646,0.572,0.567,Boredom,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,17,47,0.427,0.501,0.595,1.000,0.232,0.642,0.574,0.570,Boredom,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,17,53,0.429,0.501,0.591,1.000,0.244,0.638,0.574,0.574,Boredom,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,17,59,0.431,0.501,0.588,1.000,0.256,0.634,0.577,0.576,Boredom,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,18,5,0.433,0.500,0.585,1.000,0.268,0.625,0.594,0.542,Boredom,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,18,11,0.449,0.527,0.554,1.000,0.280,0.615,0.611,0.508,Boredom,social,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,18,17,0.463,0.529,0.541,1.000,0.292,0.605,0.617,0.500,Boredom,social,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,18,23,0.475,0.532,0.530,1.000,0.304,0.595,0.618,0.503,Boredom,social,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,18,29,0.486,0.534,0.520,1.000,0.315,0.585,0.634,0.469,Homeostasis,social,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,18,35,0.490,0.535,0.518,1.000,0.327,0.575,0.635,0.472,Homeostasis,social,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,18,41,0.500,0.537,0.509,1.000,0.339,0.565,0.633,0.480,Homeostasis,social,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,18,47,0.509,0.539,0.502,1.000,0.351,0.555,0.632,0.487,Homeostasis,social,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,18,53,0.516,0.540,0.496,1.000,0.363,0.545,0.632,0.492,Homeostasis,social,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,18,59,0.519,0.541,0.494,1.000,0.375,0.535,0.613,0.482,Homeostasis,social,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,19,5,0.519,0.538,0.493,1.000,0.387,0.525,0.550,0.489,Homeostasis,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,19,11,0.517,0.534,0.494,1.000,0.399,0.515,0.486,0.497,Homeostasis,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,19,17,0.516,0.531,0.495,1.000,0.411,0.505,0.422,0.504,Homeostasis,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,19,23,0.514,0.528,0.496,1.000,0.423,0.495,0.358,0.512,Homeostasis,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,19,29,0.513,0.525,0.497,1.000,0.435,0.485,0.294,0.519,Homeostasis,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,19,35,0.512,0.523,0.498,1.000,0.447,0.475,0.230,0.527,Homeostasis,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,19,41,0.511,0.521,0.499,1.000,0.459,0.465,0.166,0.534,Homeostasis,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,19,47,0.509,0.519,0.500,1.000,0.471,0.455,0.102,0.542,Homeostasis,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,19,53,0.508,0.517,0.500,1.000,0.483,0.445,0.038,0.549,Homeostasis,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,19,59,0.541,0.510,0.525,1.000,0.494,0.435,0.000,0.557,Homeostasis,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,20,5,0.672,0.488,0.626,1.000,0.506,0.425,0.000,0.564,Annoyance,idle,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,20,11,0.651,0.491,0.613,1.000,0.518,0.415,0.000,0.572,Annoyance,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,20,17,0.631,0.501,0.605,1.000,0.530,0.405,0.000,0.579,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,20,23,0.613,0.510,0.598,1.000,0.542,0.395,0.000,0.587,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,20,29,0.608,0.511,0.597,1.000,0.554,0.385,0.000,0.591,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,20,35,0.606,0.511,0.596,1.000,0.566,0.375,0.000,0.599,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,20,41,0.590,0.519,0.592,1.000,0.578,0.365,0.000,0.606,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,20,47,0.575,0.527,0.588,1.000,0.590,0.355,0.000,0.614,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,20,53,0.561,0.533,0.584,1.000,0.602,0.345,0.000,0.621,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,20,59,0.559,0.534,0.584,1.000,0.614,0.335,0.000,0.627,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,21,5,0.558,0.534,0.584,1.000,0.626,0.325,0.000,0.635,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,21,11,0.551,0.521,0.594,1.000,0.638,0.315,0.000,0.642,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,21,17,0.550,0.521,0.593,1.000,0.650,0.305,0.000,0.650,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,21,23,0.549,0.522,0.593,1.000,0.662,0.295,0.000,0.657,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,21,29,0.609,0.518,0.684,1.000,0.673,0.285,0.013,0.632,Distraction,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,21,35,0.659,0.517,0.779,1.000,0.685,0.275,0.012,0.640,Surprise,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,21,41,0.664,0.517,0.794,1.000,0.693,0.280,0.011,0.642,Surprise,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,21,47,0.663,0.517,0.793,1.000,0.699,0.292,0.011,0.642,Surprise,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,21,53,0.662,0.517,0.791,1.000,0.705,0.305,0.011,0.642,Surprise,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,21,59,0.660,0.518,0.790,1.000,0.711,0.317,0.011,0.642,Surprise,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,22,5,0.659,0.518,0.788,1.000,0.717,0.330,0.011,0.642,Surprise,energy,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,22,11,0.659,0.518,0.787,1.000,0.723,0.342,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,22,17,0.659,0.518,0.785,1.000,0.729,0.355,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,22,23,0.659,0.517,0.783,1.000,0.735,0.367,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,22,29,0.658,0.517,0.782,1.000,0.741,0.380,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,22,35,0.658,0.517,0.780,1.000,0.747,0.392,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,22,41,0.658,0.517,0.778,1.000,0.753,0.405,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,22,47,0.658,0.517,0.777,1.000,0.759,0.417,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,22,53,0.658,0.517,0.775,1.000,0.765,0.430,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,22,59,0.658,0.517,0.774,1.000,0.771,0.442,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,23,5,0.658,0.517,0.772,1.000,0.777,0.455,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,23,11,0.658,0.517,0.771,1.000,0.783,0.467,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,23,17,0.658,0.517,0.769,1.000,0.789,0.480,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,23,23,0.658,0.517,0.768,1.000,0.795,0.492,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,23,29,0.658,0.517,0.767,1.000,0.801,0.505,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,23,35,0.658,0.517,0.765,1.000,0.807,0.517,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,23,41,0.658,0.517,0.764,1.000,0.813,0.530,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,23,47,0.658,0.517,0.763,1.000,0.819,0.542,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,23,53,0.659,0.517,0.761,1.000,0.825,0.555,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,9,23,59,0.659,0.517,0.760,1.000,0.831,0.567,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,0,5,0.659,0.517,0.759,1.000,0.837,0.580,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,0,11,0.659,0.517,0.758,1.000,0.843,0.592,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,0,17,0.659,0.517,0.757,1.000,0.849,0.605,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,0,23,0.659,0.517,0.755,1.000,0.854,0.617,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,0,29,0.659,0.517,0.754,1.000,0.860,0.630,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,0,35,0.660,0.516,0.753,1.000,0.866,0.642,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,0,41,0.660,0.516,0.752,1.000,0.872,0.655,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,0,47,0.660,0.516,0.751,1.000,0.878,0.667,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,0,53,0.660,0.516,0.750,1.000,0.884,0.680,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,0,59,0.660,0.516,0.749,1.000,0.890,0.692,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,1,5,0.661,0.516,0.748,1.000,0.896,0.705,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,1,11,0.661,0.516,0.747,1.000,0.902,0.717,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,1,17,0.661,0.516,0.746,1.000,0.908,0.730,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,1,23,0.662,0.516,0.745,1.000,0.914,0.742,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,1,29,0.662,0.516,0.744,1.000,0.920,0.755,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,1,35,0.662,0.516,0.743,1.000,0.926,0.767,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,1,41,0.662,0.516,0.742,1.000,0.932,0.780,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,1,47,0.663,0.516,0.741,1.000,0.938,0.792,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,1,53,0.663,0.516,0.740,1.000,0.944,0.805,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,1,59,0.664,0.516,0.740,1.000,0.950,0.817,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,2,5,0.664,0.516,0.739,1.000,0.956,0.830,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,2,11,0.664,0.515,0.738,1.000,0.962,0.842,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,2,17,0.665,0.515,0.737,1.000,0.968,0.855,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,2,23,0.665,0.515,0.737,1.000,0.974,0.867,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,2,29,0.666,0.515,0.736,0.998,0.980,0.880,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,2,35,0.666,0.515,0.735,0.995,0.986,0.892,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,2,41,0.666,0.515,0.734,0.992,0.992,0.905,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,2,47,0.667,0.515,0.734,0.989,0.998,0.917,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,2,53,0.667,0.515,0.733,0.986,1.000,0.930,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,2,59,0.668,0.515,0.732,0.983,1.000,0.942,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,3,5,0.668,0.515,0.732,0.980,1.000,0.955,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,3,11,0.669,0.515,0.731,0.977,1.000,0.967,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,3,17,0.669,0.515,0.731,0.974,1.000,0.980,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,3,23,0.670,0.515,0.730,0.971,1.000,0.992,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,3,29,0.670,0.515,0.729,0.968,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,3,35,0.671,0.514,0.729,0.965,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,3,41,0.671,0.514,0.728,0.962,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,3,47,0.672,0.514,0.727,0.959,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,3,53,0.672,0.514,0.727,0.956,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,3,59,0.673,0.514,0.726,0.953,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,4,5,0.673,0.514,0.726,0.950,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,4,11,0.674,0.514,0.725,0.947,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,4,17,0.674,0.514,0.725,0.944,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,4,23,0.674,0.514,0.724,0.941,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,4,29,0.675,0.514,0.723,0.938,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,4,35,0.675,0.514,0.723,0.935,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,4,41,0.676,0.514,0.722,0.932,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,4,47,0.676,0.514,0.722,0.929,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,4,53,0.677,0.514,0.721,0.926,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,4,59,0.677,0.513,0.720,0.923,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,5,5,0.678,0.513,0.720,0.920,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,5,11,0.678,0.513,0.719,0.917,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,5,17,0.679,0.513,0.719,0.914,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,5,23,0.679,0.513,0.718,0.911,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,5,29,0.679,0.513,0.718,0.908,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,5,35,0.680,0.513,0.717,0.905,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,5,41,0.680,0.513,0.717,0.902,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,5,47,0.681,0.513,0.716,0.899,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,5,53,0.681,0.513,0.716,0.896,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
0,10,5,59,0.682,0.513,0.715,0.893,1.000,1.000,0.011,0.642,Surprise,hunger,0.68,0.55,0.44,0.99,0.40,0.82,0.33
1,5,6,5,0.566,0.559,0.749,0.726,1.000,0.609,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,6,11,0.566,0.558,0.748,0.723,1.000,0.621,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,6,17,0.566,0.558,0.747,0.720,1.000,0.634,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,6,23,0.567,0.558,0.746,0.717,1.000,0.646,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,6,29,0.567,0.557,0.746,0.714,1.000,0.659,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,6,35,0.568,0.557,0.745,0.711,1.000,0.671,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,6,41,0.568,0.557,0.744,0.708,1.000,0.684,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,6,47,0.568,0.557,0.744,0.705,1.000,0.696,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,6,53,0.569,0.556,0.743,0.702,1.000,0.709,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,6,59,0.569,0.556,0.742,0.699,1.000,0.721,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,7,5,0.570,0.556,0.742,0.696,1.000,0.734,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,7,11,0.570,0.555,0.741,0.693,1.000,0.746,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,7,17,0.570,0.555,0.740,0.690,1.000,0.759,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,7,23,0.571,0.555,0.740,0.687,1.000,0.771,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,7,29,0.571,0.555,0.739,0.684,1.000,0.784,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,7,35,0.572,0.554,0.738,0.681,1.000,0.796,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,7,41,0.572,0.554,0.738,0.678,1.000,0.809,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,7,47,0.573,0.554,0.737,0.675,1.000,0.821,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,7,53,0.573,0.554,0.736,0.672,1.000,0.834,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,7,59,0.573,0.553,0.736,0.669,1.000,0.846,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,8,5,0.574,0.553,0.735,0.666,1.000,0.859,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,8,11,0.574,0.553,0.734,0.663,1.000,0.871,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,8,17,0.575,0.553,0.734,0.660,1.000,0.884,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,8,23,0.575,0.552,0.733,0.657,1.000,0.896,0.555,0.691,Surprise,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,8,29,0.576,0.552,0.733,0.654,1.000,0.909,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,8,35,0.576,0.552,0.732,0.651,1.000,0.921,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,8,41,0.577,0.552,0.731,0.648,1.000,0.934,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,8,47,0.577,0.551,0.731,0.645,1.000,0.946,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,8,53,0.577,0.551,0.730,0.642,1.000,0.959,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,8,59,0.578,0.551,0.729,0.639,1.000,0.971,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,9,5,0.578,0.551,0.729,0.636,1.000,0.984,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,9,11,0.579,0.550,0.728,0.633,1.000,0.996,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,9,17,0.579,0.550,0.728,0.630,1.000,1.000,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,9,23,0.580,0.550,0.727,0.627,1.000,1.000,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,9,29,0.580,0.550,0.727,0.624,1.000,1.000,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,9,35,0.581,0.550,0.726,0.621,1.000,1.000,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,9,41,0.581,0.549,0.725,0.618,1.000,1.000,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,9,47,0.581,0.549,0.725,0.615,1.000,1.000,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,9,53,0.582,0.549,0.724,0.612,1.000,1.000,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
1,5,9,59,0.582,0.549,0.724,0.609,1.000,1.000,0.555,0.691,Distraction,hunger,0.60,0.52,0.27,0.12,0.81,0.71,0.43
