sep=,
NPC_ID,Day,Hour,Minute,DA,5HT,NA,Hunger,Energy,Social,Safety,Emotion,Drive,DNA_O,DNA_C,DNA_E,DNA_A,DNA_N,DNA_UAI,DNA_COL
1,9,8,23,0.502,0.418,0.601,0.181,0.912,0.079,0.998,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,8,29,0.503,0.418,0.591,0.195,0.908,0.086,0.995,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,8,35,0.519,0.415,0.540,0.209,0.904,0.092,0.993,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,8,41,0.533,0.413,0.497,0.223,0.900,0.100,0.990,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,8,47,0.542,0.413,0.470,0.237,0.896,0.107,0.986,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,8,53,0.445,0.412,0.613,0.251,0.892,0.111,0.988,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,8,59,0.351,0.412,0.749,0.265,0.888,0.110,0.995,Fear,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,9,5,0.369,0.412,0.712,0.279,0.884,0.114,0.998,Fear,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,9,11,0.394,0.411,0.673,0.293,0.880,0.115,1.000,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,9,17,0.421,0.410,0.636,0.307,0.876,0.119,0.999,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,9,23,0.444,0.409,0.605,0.321,0.872,0.119,1.000,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,9,29,0.452,0.409,0.593,0.335,0.868,0.127,0.996,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,9,35,0.453,0.409,0.590,0.349,0.864,0.134,0.992,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,9,41,0.455,0.409,0.587,0.363,0.860,0.135,0.999,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,9,47,0.471,0.411,0.582,0.377,0.856,0.140,0.997,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,9,53,0.510,0.416,0.576,0.391,0.852,0.148,0.994,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,9,59,0.545,0.420,0.570,0.405,0.848,0.155,0.990,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,10,5,0.576,0.424,0.566,0.419,0.844,0.163,0.986,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,10,11,0.604,0.427,0.562,0.433,0.840,0.170,0.982,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,10,17,0.629,0.430,0.559,0.447,0.836,0.178,0.979,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,10,23,0.651,0.432,0.556,0.461,0.832,0.185,0.975,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,10,29,0.671,0.435,0.554,0.475,0.828,0.193,0.971,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,10,35,0.681,0.436,0.552,0.489,0.824,0.200,0.968,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,10,41,0.671,0.434,0.528,0.503,0.820,0.208,0.964,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,10,47,0.653,0.430,0.478,0.517,0.816,0.215,0.960,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,10,53,0.637,0.426,0.435,0.531,0.812,0.223,0.956,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,10,59,0.624,0.423,0.399,0.545,0.808,0.231,0.953,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,11,5,0.612,0.420,0.368,0.559,0.804,0.238,0.950,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,11,11,0.602,0.418,0.343,0.573,0.800,0.245,0.946,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,11,17,0.594,0.416,0.321,0.587,0.796,0.252,0.943,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,11,23,0.587,0.414,0.303,0.601,0.792,0.256,0.944,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,11,29,0.583,0.413,0.295,0.615,0.788,0.256,0.951,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,11,35,0.578,0.412,0.284,0.629,0.784,0.264,0.947,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,11,41,0.573,0.411,0.271,0.643,0.780,0.271,0.944,Anticipation,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,11,47,0.569,0.409,0.261,0.657,0.776,0.279,0.940,Anticipation,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,11,53,0.566,0.408,0.252,0.671,0.772,0.286,0.936,Anticipation,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,11,59,0.563,0.407,0.244,0.685,0.768,0.294,0.932,Anticipation,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,12,5,0.560,0.406,0.238,0.699,0.764,0.301,0.929,Anticipation,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,12,11,0.558,0.404,0.232,0.713,0.760,0.309,0.925,Anticipation,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,12,17,0.556,0.403,0.228,0.727,0.756,0.316,0.921,Anticipation,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,12,23,0.556,0.403,0.233,0.741,0.752,0.324,0.918,Anticipation,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,12,29,0.556,0.403,0.241,0.755,0.748,0.332,0.914,Anticipation,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,12,35,0.373,0.404,0.534,0.730,0.744,0.339,0.910,Apprehension,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,12,41,0.424,0.406,0.504,0.577,0.740,0.347,0.906,Apprehension,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,12,47,0.463,0.408,0.482,0.424,0.736,0.354,0.903,Pensiveness,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,12,53,0.493,0.409,0.464,0.271,0.732,0.355,0.908,Pensiveness,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,12,59,0.517,0.409,0.451,0.117,0.728,0.357,0.912,Interest,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,13,5,0.532,0.409,0.443,0.003,0.724,0.360,0.915,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,13,11,0.532,0.409,0.443,0.017,0.720,0.360,0.922,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,13,17,0.477,0.416,0.315,0.031,0.716,0.360,0.929,Pensiveness,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,13,23,0.472,0.415,0.314,0.045,0.712,0.360,0.935,Pensiveness,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,13,29,0.477,0.414,0.338,0.059,0.708,0.361,0.941,Pensiveness,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,13,35,0.481,0.413,0.355,0.073,0.704,0.364,0.943,Pensiveness,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,13,41,0.488,0.408,0.363,0.087,0.700,0.366,0.948,Pensiveness,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,13,47,0.498,0.401,0.369,0.101,0.696,0.365,0.955,Pensiveness,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,13,53,0.506,0.395,0.374,0.115,0.692,0.364,0.963,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,13,59,0.514,0.389,0.378,0.129,0.688,0.364,0.970,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,14,5,0.521,0.383,0.382,0.143,0.684,0.364,0.978,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,14,11,0.527,0.379,0.385,0.157,0.680,0.363,0.985,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,14,17,0.533,0.374,0.388,0.171,0.676,0.366,0.988,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,14,23,0.538,0.370,0.391,0.185,0.672,0.373,0.984,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,14,29,0.542,0.367,0.393,0.199,0.668,0.381,0.980,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,14,35,0.547,0.363,0.396,0.213,0.664,0.384,0.983,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,14,41,0.550,0.360,0.398,0.227,0.660,0.383,0.991,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,14,47,0.554,0.358,0.399,0.241,0.656,0.383,0.998,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,14,53,0.555,0.357,0.400,0.255,0.652,0.383,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,14,59,0.555,0.358,0.400,0.269,0.648,0.386,0.998,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,15,5,0.556,0.359,0.400,0.283,0.644,0.386,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,15,11,0.556,0.360,0.400,0.297,0.640,0.388,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,15,17,0.556,0.360,0.401,0.311,0.636,0.394,0.997,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,15,23,0.557,0.361,0.401,0.325,0.632,0.401,0.993,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,15,29,0.557,0.362,0.401,0.339,0.628,0.401,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,15,35,0.458,0.363,0.550,0.353,0.624,0.401,1.000,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,15,41,0.459,0.363,0.549,0.367,0.620,0.405,0.998,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,15,47,0.459,0.364,0.548,0.381,0.616,0.408,1.000,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,15,53,0.471,0.368,0.536,0.395,0.612,0.415,0.996,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,15,59,0.488,0.373,0.518,0.409,0.608,0.423,0.992,Apprehension,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,16,5,0.502,0.377,0.503,0.423,0.604,0.430,0.989,Annoyance,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,16,11,0.509,0.379,0.496,0.437,0.600,0.438,0.985,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,16,17,0.519,0.382,0.485,0.451,0.596,0.445,0.981,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,16,23,0.529,0.385,0.476,0.465,0.592,0.453,0.978,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,16,29,0.537,0.388,0.467,0.479,0.588,0.460,0.974,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,16,35,0.485,0.402,0.343,0.493,0.584,0.468,0.970,Pensiveness,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,16,41,0.463,0.411,0.273,0.507,0.580,0.471,0.973,Pensiveness,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,16,47,0.480,0.410,0.292,0.521,0.576,0.476,0.973,Pensiveness,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,16,53,0.496,0.409,0.308,0.535,0.572,0.475,0.981,Pensiveness,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,16,59,0.509,0.409,0.322,0.549,0.568,0.475,0.988,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,17,5,0.509,0.409,0.325,0.563,0.564,0.474,0.996,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,17,11,0.509,0.409,0.327,0.577,0.560,0.477,0.999,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,17,17,0.510,0.409,0.330,0.591,0.556,0.483,0.997,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,17,23,0.510,0.409,0.332,0.605,0.552,0.485,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,17,29,0.516,0.409,0.343,0.619,0.548,0.486,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,17,35,0.525,0.410,0.362,0.633,0.544,0.485,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,17,41,0.533,0.411,0.379,0.647,0.540,0.485,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,17,47,0.541,0.411,0.396,0.661,0.536,0.484,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,17,53,0.542,0.411,0.397,0.675,0.532,0.491,0.997,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,17,59,0.543,0.410,0.398,0.689,0.528,0.495,0.999,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,18,5,0.545,0.410,0.398,0.703,0.519,0.501,0.993,Interest,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,18,11,0.546,0.410,0.399,0.717,0.509,0.504,0.994,Interest,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,18,17,0.448,0.409,0.549,0.731,0.499,0.503,1.000,Apprehension,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,18,23,0.474,0.409,0.523,0.627,0.489,0.506,0.998,Apprehension,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,18,29,0.502,0.409,0.496,0.480,0.479,0.507,1.000,Interest,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,18,35,0.524,0.409,0.475,0.333,0.469,0.508,1.000,Interest,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,18,41,0.541,0.409,0.460,0.186,0.459,0.507,1.000,Interest,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,18,47,0.554,0.409,0.448,0.039,0.449,0.507,1.000,Interest,hunger,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,18,53,0.589,0.426,0.432,0.005,0.439,0.506,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,18,59,0.641,0.460,0.414,0.019,0.429,0.505,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,19,5,0.676,0.486,0.402,0.033,0.419,0.505,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,19,11,0.685,0.497,0.398,0.047,0.409,0.505,0.999,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,19,17,0.674,0.486,0.399,0.061,0.399,0.510,0.997,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,19,23,0.665,0.477,0.401,0.075,0.389,0.509,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,19,29,0.656,0.469,0.402,0.089,0.379,0.509,1.000,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,19,35,0.654,0.468,0.402,0.103,0.369,0.513,0.996,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,19,41,0.648,0.457,0.403,0.117,0.359,0.520,0.989,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,19,47,0.642,0.446,0.404,0.131,0.349,0.527,0.982,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,19,53,0.636,0.435,0.405,0.145,0.339,0.535,0.975,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,19,59,0.631,0.426,0.406,0.159,0.329,0.543,0.967,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,20,5,0.626,0.417,0.407,0.173,0.319,0.550,0.960,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,20,11,0.622,0.409,0.408,0.187,0.309,0.558,0.952,Interest,idle,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,20,17,0.616,0.403,0.409,0.201,0.299,0.565,0.945,Interest,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,20,23,0.587,0.410,0.411,0.215,0.289,0.565,0.952,Interest,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,20,29,0.561,0.416,0.413,0.229,0.279,0.570,0.949,Interest,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,20,35,0.538,0.421,0.415,0.243,0.269,0.570,0.957,Interest,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,20,41,0.517,0.426,0.416,0.257,0.259,0.569,0.964,Interest,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,20,47,0.498,0.430,0.417,0.271,0.249,0.569,0.972,Pensiveness,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,20,53,0.477,0.442,0.418,0.285,0.239,0.569,0.979,Pensiveness,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,20,59,0.457,0.455,0.420,0.299,0.229,0.568,0.987,Pensiveness,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,21,5,0.447,0.462,0.420,0.313,0.219,0.569,0.993,Pensiveness,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,21,11,0.446,0.462,0.420,0.327,0.209,0.570,0.997,Pensiveness,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,21,17,0.445,0.463,0.420,0.341,0.199,0.570,1.000,Pensiveness,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,21,23,0.344,0.463,0.570,0.355,0.189,0.569,1.000,Apprehension,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,21,29,0.336,0.476,0.527,0.369,0.179,0.573,0.996,Apprehension,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,21,35,0.331,0.488,0.481,0.383,0.169,0.574,0.999,Pensiveness,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,21,41,0.327,0.498,0.443,0.397,0.159,0.581,0.992,Pensiveness,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,21,47,0.328,0.508,0.408,0.411,0.149,0.584,0.994,Acceptance,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,21,53,0.330,0.518,0.378,0.425,0.139,0.585,0.999,Acceptance,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,21,59,0.332,0.526,0.353,0.439,0.129,0.592,0.991,Acceptance,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,22,5,0.333,0.533,0.332,0.453,0.119,0.593,0.997,Acceptance,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,22,11,0.335,0.539,0.314,0.467,0.109,0.592,1.000,Trust,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,22,17,0.335,0.541,0.311,0.481,0.099,0.592,1.000,Trust,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,22,23,0.334,0.542,0.315,0.495,0.089,0.596,0.997,Trust,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,22,29,0.334,0.542,0.319,0.509,0.079,0.595,1.000,Acceptance,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,22,35,0.043,0.542,0.758,0.523,0.069,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,22,41,0.054,0.542,0.744,0.537,0.059,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,22,47,0.064,0.542,0.731,0.551,0.049,0.593,1.000,Disgust,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,22,53,0.074,0.542,0.718,0.565,0.039,0.594,0.999,Disgust,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,22,59,0.004,0.542,0.857,0.577,0.035,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,23,5,0.006,0.542,0.854,0.584,0.047,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,23,11,0.008,0.542,0.851,0.591,0.060,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,23,17,0.009,0.542,0.849,0.598,0.072,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,23,23,0.011,0.542,0.846,0.605,0.084,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,23,29,0.013,0.542,0.844,0.612,0.096,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,23,35,0.014,0.542,0.841,0.619,0.108,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,23,41,0.016,0.542,0.839,0.626,0.120,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,23,47,0.018,0.542,0.836,0.633,0.132,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,23,53,0.019,0.542,0.834,0.640,0.144,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,9,23,59,0.021,0.542,0.832,0.647,0.156,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,0,5,0.023,0.542,0.829,0.654,0.168,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,0,11,0.024,0.542,0.827,0.661,0.181,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,0,17,0.026,0.542,0.824,0.668,0.193,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,0,23,0.028,0.542,0.822,0.675,0.205,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,0,29,0.029,0.542,0.820,0.682,0.217,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,0,35,0.031,0.542,0.817,0.689,0.229,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,0,41,0.032,0.542,0.815,0.696,0.241,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,0,47,0.034,0.542,0.813,0.703,0.253,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,0,53,0.035,0.542,0.810,0.710,0.265,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,0,59,0.037,0.542,0.808,0.717,0.277,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,1,5,0.039,0.542,0.806,0.724,0.290,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,1,11,0.040,0.542,0.804,0.731,0.302,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,1,17,0.042,0.542,0.801,0.738,0.314,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,1,23,0.043,0.542,0.799,0.745,0.326,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,1,29,0.045,0.542,0.797,0.752,0.338,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,1,35,0.046,0.542,0.795,0.759,0.350,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,1,41,0.048,0.542,0.793,0.766,0.362,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,1,47,0.049,0.542,0.790,0.773,0.374,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,1,53,0.051,0.542,0.788,0.780,0.386,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,1,59,0.052,0.542,0.786,0.787,0.398,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,2,5,0.053,0.542,0.784,0.794,0.411,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,2,11,0.055,0.542,0.782,0.801,0.423,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,2,17,0.056,0.542,0.780,0.808,0.435,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,2,23,0.058,0.542,0.778,0.815,0.447,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,2,29,0.059,0.542,0.775,0.822,0.459,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,2,35,0.061,0.542,0.773,0.829,0.471,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,2,41,0.062,0.542,0.771,0.836,0.483,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,2,47,0.064,0.542,0.769,0.843,0.495,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,2,53,0.065,0.542,0.767,0.850,0.507,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,2,59,0.066,0.542,0.765,0.857,0.519,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,3,5,0.068,0.542,0.763,0.864,0.532,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,3,11,0.069,0.542,0.761,0.871,0.544,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,3,17,0.070,0.542,0.759,0.878,0.556,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,3,23,0.072,0.542,0.757,0.885,0.568,0.594,1.000,Loathing,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
1,10,3,29,0.073,0.542,0.755,0.892,0.580,0.594,1.000,Disgust,energy,0.46,0.71,0.19,0.72,0.10,0.49,0.09
